Transact-ID,UserID,MainItem,Price
T00009827,U003872,FASHION-L,21630
T00009828,U009057,GOODS-L,1200
T00009829,U006293,GOODS-L,19710
T00009830,U007212,FASHION-L,2450
T00009831,U001817,GOODS-L,20310
T00009832,U001225,FASHION-L,24200
T00009833,U009714,FASHION-L,4270
T00009834,U001068,GOODS-L,20400
T00009835,U002163,GOODS-L,19560
T00009836,U005616,FASHION-L,22320
T00009837,U004068,FASHION-L,2550
T00009838,U008963,GOODS-L,1280
T00009839,U010025,GOODS-L,1170
T00009840,U001170,FASHION-L,32120
T00009841,U005701,FASHION-L,1790
T00009842,U000640,FASHION-L,13380
T00009843,U008357,GOODS-L,20320
T00009844,U000153,FASHION-L,2350
T00009845,U007979,FASHION-H,43600
T00009846,U004374,FASHION-L,3370
T00009847,U005672,GOODS-L,1080
T00009848,U005489,GOODS-L,20120
T00009849,U002860,FASHION-L,15610
T00009850,U003722,FASHION-L,3320
T00009851,U000401,FASHION-L,20010
T00009852,U001883,FASHION-L,4560
T00009853,U005124,FASHION-L,1930
T00009854,U001864,FASHION-L,2010
T00009855,U003534,FASHION-H,25140
T00009856,U009871,FASHION-L,12750
T00009857,U007397,FASHION-L,3730
T00009858,U009755,FASHION-L,2910
T00009859,U002478,GOODS-L,20110
T00009860,U008165,FASHION-L,3600
T00009861,U000937,FASHION-L,3620
T00009862,U006916,FASHION-L,1820
T00009863,U000749,FASHION-L,1410
T00009864,U007260,FASHION-L,3600
T00009865,U007276,FASHION-L,33250
T00009866,U000191,FASHION-L,2950
T00009867,U009694,FASHION-L,2530
T00009868,U002746,GOODS-L,19580
T00009869,U004883,FASHION-L,4050
T00009870,U009693,FASHION-H,62900
T00009871,U000065,FASHION-L,16590
T00009872,U001021,FASHION-H,91300
T00009873,U003126,FASHION-H,30720
T00009874,U004526,FASHION-L,3960
T00009875,U008450,FASHION-L,2550
T00009876,U005269,GOODS-L,950
T00009877,U006864,GOODS-L,970
T00009878,U007600,FASHION-L,2800
T00009879,U002495,FASHION-H,50080
T00009880,U001670,FASHION-H,20540
T00009881,U004140,FASHION-L,3650
T00009882,U004144,GOODS-L,20260
T00009883,U000342,FASHION-L,1370
T00009884,U002930,GOODS-L,20870
T00009885,U007908,FASHION-L,3640
T00009886,U008285,GOODS-L,1240
T00009887,U000044,FASHION-H,19030
T00009888,U003935,FASHION-L,2330
T00009889,U005245,GOODS-H,97650
T00009890,U003561,FASHION-L,25180
T00009891,U006857,GOODS-L,1490
T00009892,U010157,FASHION-L,3720
T00009893,U000672,FASHION-L,16140
T00009894,U007786,FASHION-L,3170
T00009895,U009814,FASHION-L,4240
T00009896,U008363,FASHION-L,2910
T00009897,U005714,FASHION-L,2720
T00009898,U009035,FASHION-L,2540
T00009899,U004788,GOODS-L,1010
T00009900,U002173,FASHION-L,3400
T00009901,U006300,FASHION-L,1400
T00009902,U002064,FASHION-L,2880
T00009903,U004601,GOODS-L,1200
T00009904,U004099,FASHION-L,2100
T00009905,U000540,FASHION-L,3160
T00009906,U006923,GOODS-L,19460
T00009907,U005384,FASHION-L,4320
T00009908,U004799,GOODS-L,20280
T00009909,U003642,FASHION-L,19260
T00009910,U006651,FASHION-L,26090
T00009911,U003125,FASHION-H,70090
T00009912,U002128,GOODS-L,19640
T00009913,U004523,GOODS-L,1160
T00009914,U006033,FASHION-L,17540
T00009915,U008526,FASHION-L,2730
T00009916,U003968,FASHION-L,3100
T00009917,U008194,GOODS-L,20450
T00009918,U009912,FASHION-L,24520
T00009919,U001910,FASHION-L,4210
T00009920,U006890,FASHION-L,21230
T00009921,U004838,FASHION-H,61250
T00009922,U004144,GOODS-L,460
T00009923,U007894,GOODS-L,20290
T00009924,U002443,FASHION-L,20080
T00009925,U009744,FASHION-L,25280
T00009926,U003654,GOODS-L,1080
T00009927,U010019,GOODS-L,800
T00009928,U008244,FASHION-L,3810
T00009929,U004970,FASHION-L,17590
T00009930,U007281,FASHION-L,21630
T00009931,U003595,GOODS-H,94700
T00009932,U010174,FASHION-H,54840
T00009933,U004534,FASHION-L,2250
T00009934,U001230,GOODS-L,870
T00009935,U006572,GOODS-L,690
T00009936,U000217,FASHION-L,2060
T00009937,U000854,GOODS-L,830
T00009938,U008583,FASHION-L,18790
T00009939,U004838,GOODS-H,149600
T00009940,U004093,FASHION-H,16790
T00009941,U003987,FASHION-L,22290
T00009942,U002263,FASHION-L,2500
T00009943,U002028,FASHION-L,2280
T00009944,U006982,GOODS-L,19070
T00009945,U009579,FASHION-L,20500
T00009946,U006798,GOODS-H,126400
T00009947,U002433,FASHION-H,56970
T00009948,U005368,FASHION-L,4130
T00009949,U008442,FASHION-L,29840
T00009950,U009082,FASHION-L,23660
T00009951,U006143,FASHION-L,21080
T00009952,U010093,FASHION-L,2530
T00009953,U003111,GOODS-L,800
T00009954,U009826,GOODS-L,970
T00009955,U007750,GOODS-L,20530
T00009956,U006984,FASHION-L,23490
T00009957,U006640,FASHION-L,2960
T00009958,U002301,FASHION-L,23470
T00009959,U001875,FASHION-L,3210
T00009960,U003918,GOODS-L,19600
T00009961,U009129,FASHION-L,3440
T00009962,U003601,FASHION-L,11660
T00009963,U004571,FASHION-L,3710
T00009964,U002924,FASHION-L,3800
T00009965,U008377,FASHION-L,3500
T00009966,U004725,GOODS-L,790
T00009967,U003395,GOODS-L,19740
T00009968,U001748,FASHION-L,3750
T00009969,U005293,FASHION-L,1540
T00009970,U000271,FASHION-L,15660
T00009971,U009523,FASHION-L,26990
T00009972,U001664,GOODS-L,790
T00009973,U008292,FASHION-H,22520
T00009974,U009137,FASHION-L,2920
T00009975,U000417,FASHION-L,3330
T00009976,U009566,GOODS-L,1110
T00009977,U003874,GOODS-L,1330
T00009978,U001121,GOODS-L,1280
T00009979,U010182,FASHION-H,23320
T00009980,U003202,GOODS-L,770
T00009981,U010032,GOODS-L,1400
T00009982,U002865,FASHION-H,26760
T00009983,U008747,FASHION-L,1200
T00009984,U001124,FASHION-L,1760
T00009985,U001569,GOODS-L,1510
T00009986,U004677,GOODS-L,1030
T00009987,U003018,FASHION-L,1790
T00009988,U001235,FASHION-L,3390
T00009989,U001803,GOODS-L,990
T00009990,U009567,FASHION-L,3010
T00009991,U006765,FASHION-L,20480
T00009992,U008484,FASHION-L,2800
T00009993,U009314,FASHION-L,3160
T00009994,U006442,GOODS-L,19380
T00009995,U006999,GOODS-L,20540
T00009996,U000129,GOODS-L,1300
T00009997,U002315,GOODS-L,870
T00009998,U006741,FASHION-L,12000
T00009999,U002275,FASHION-H,75580
T00010000,U002489,FASHION-L,21860
T00010001,U002441,FASHION-L,5200
T00010002,U010242,GOODS-L,20140
T00010003,U003083,FASHION-L,3240
T00010004,U003938,FASHION-L,15200
T00010005,U005211,GOODS-L,920
T00010006,U001036,FASHION-L,3460
T00010007,U002802,FASHION-L,3230
T00010008,U001732,FASHION-L,4200
T00010009,U007728,FASHION-H,21460
T00010010,U002892,GOODS-L,19630
T00010011,U000346,FASHION-H,90050
T00010012,U003546,FASHION-L,3560
T00010013,U008406,GOODS-L,1010
T00010014,U004340,FASHION-L,1590
T00010015,U003931,GOODS-L,20840
T00010016,U009728,GOODS-L,870
T00010017,U008168,FASHION-L,2520
T00010018,U001836,FASHION-L,2310
T00010019,U001598,FASHION-L,20720
T00010020,U005773,FASHION-L,3660
T00010021,U002356,GOODS-L,770
T00010022,U006457,FASHION-L,16220
T00010023,U004908,FASHION-H,67350
T00010024,U002413,FASHION-L,4460
T00010025,U001253,FASHION-L,2300
T00010026,U008105,GOODS-L,19620
T00010027,U004057,GOODS-L,1080
T00010028,U009047,GOODS-L,20600
T00010029,U004003,FASHION-H,104420
T00010030,U008337,FASHION-L,3650
T00010031,U003089,FASHION-L,24770
T00010032,U005202,GOODS-L,920
T00010033,U000304,GOODS-L,1000
T00010034,U005800,FASHION-L,2250
T00010035,U009797,FASHION-H,83530
T00010036,U002319,GOODS-L,870
T00010037,U001686,GOODS-L,20050
T00010038,U006665,FASHION-L,24200
T00010039,U001162,GOODS-L,20010
T00010040,U001920,FASHION-L,21530
T00010041,U001050,FASHION-L,27360
T00010042,U003961,FASHION-L,2210
T00010043,U002738,FASHION-L,2750
T00010044,U001674,FASHION-L,11310
T00010045,U009299,FASHION-H,9850
T00010046,U007890,FASHION-L,3120
T00010047,U006921,FASHION-L,4290
T00010048,U003867,FASHION-L,21840
T00010049,U007920,FASHION-L,26950
T00010050,U005668,GOODS-L,1040
T00010051,U009955,FASHION-L,21900
T00010052,U005374,FASHION-L,4320
T00010053,U003012,GOODS-L,800
T00010054,U003647,FASHION-L,14660
T00010055,U004018,GOODS-L,1110
T00010056,U000455,GOODS-L,19780
T00010057,U008720,GOODS-L,820
T00010058,U001007,GOODS-L,1060
T00010059,U004337,FASHION-L,1770
T00010060,U009524,FASHION-H,32120
T00010061,U009265,FASHION-L,22470
T00010062,U001465,FASHION-L,2840
T00010063,U009982,FASHION-H,85290
T00010064,U006846,GOODS-L,20110
T00010065,U004896,FASHION-L,21410
T00010066,U006990,FASHION-L,2420
T00010067,U000788,GOODS-L,19860
T00010068,U007367,GOODS-L,850
T00010069,U004997,FASHION-L,27060
T00010070,U000826,GOODS-L,19680
T00010071,U001435,FASHION-H,17630
T00010072,U005024,GOODS-L,1190
T00010073,U003006,FASHION-H,9180
T00010074,U007566,FASHION-L,11230
T00010075,U008651,FASHION-L,18800
T00010076,U004711,FASHION-L,3790
T00010077,U009299,FASHION-L,16770
T00010078,U002113,FASHION-L,2020
T00010079,U001438,FASHION-L,4220
T00010080,U007704,GOODS-L,760
T00010081,U008921,GOODS-L,21160
T00010082,U000967,FASHION-L,22590
T00010083,U000079,GOODS-H,137150
T00010084,U004950,FASHION-L,2940
T00010085,U007434,GOODS-L,1130
T00010086,U008590,GOODS-L,840
T00010087,U008195,FASHION-L,3650
T00010088,U000872,FASHION-L,12510
T00010089,U002928,FASHION-L,23790
T00010090,U007753,FASHION-L,18830
T00010091,U006113,FASHION-L,16860
T00010092,U000336,FASHION-L,2520
T00010093,U007206,FASHION-L,4040
T00010094,U009025,GOODS-L,19600
T00010095,U008313,FASHION-L,24090
T00010096,U004824,GOODS-L,930
T00010097,U005179,FASHION-H,16320
T00010098,U000166,FASHION-L,19140
T00010099,U003659,FASHION-L,2930
T00010100,U004924,FASHION-H,16900
T00010101,U004253,GOODS-L,1110
T00010102,U000478,FASHION-L,26910
T00010103,U006962,FASHION-L,3150
T00010104,U000443,FASHION-L,3700
T00010105,U001615,FASHION-L,14330
T00010106,U008467,FASHION-H,77440
T00010107,U007354,GOODS-L,20200
T00010108,U008306,FASHION-L,2950
T00010109,U004365,FASHION-L,1970
T00010110,U004319,FASHION-L,2060
T00010111,U000453,FASHION-L,29980
T00010112,U005757,GOODS-L,1040
T00010113,U004590,FASHION-L,3180
T00010114,U000949,GOODS-L,700
T00010115,U002564,FASHION-L,20810
T00010116,U006569,GOODS-L,19620
T00010117,U010236,FASHION-L,20150
T00010118,U003911,FASHION-H,18590
T00010119,U003613,FASHION-L,24590
T00010120,U006579,FASHION-L,22690
T00010121,U004096,FASHION-L,3980
T00010122,U010169,FASHION-L,3350
T00010123,U007220,FASHION-L,15240
T00010124,U008421,GOODS-L,20190
T00010125,U003447,GOODS-L,740
T00010126,U003936,FASHION-L,980
T00010127,U003202,FASHION-L,20710
T00010128,U002102,FASHION-L,2590
T00010129,U006800,GOODS-L,610
T00010130,U006692,FASHION-L,17110
T00010131,U005883,FASHION-L,3140
T00010132,U003420,FASHION-L,2320
T00010133,U008924,FASHION-L,2630
T00010134,U006930,GOODS-L,20340
T00010135,U000347,GOODS-L,20340
T00010136,U010038,FASHION-L,24470
T00010137,U000222,FASHION-L,1720
T00010138,U009576,FASHION-H,21690
T00010139,U000873,FASHION-H,50440
T00010140,U007227,GOODS-L,19860
T00010141,U007193,FASHION-H,17120
T00010142,U001113,FASHION-L,23600
T00010143,U001256,FASHION-H,81800
T00010144,U010250,FASHION-H,64460
T00010145,U006444,FASHION-L,3490
T00010146,U007991,FASHION-L,20990
T00010147,U000225,FASHION-L,19800
T00010148,U001578,FASHION-L,13960
T00010149,U001137,FASHION-L,1970
T00010150,U007078,FASHION-L,3200
T00010151,U005514,FASHION-L,4730
T00010152,U002769,FASHION-H,30400
T00010153,U009343,FASHION-L,25430
T00010154,U005040,GOODS-H,359510
T00010155,U010106,FASHION-L,2390
T00010156,U006409,FASHION-L,3360
T00010157,U008928,GOODS-L,20360
T00010158,U008759,FASHION-H,31300
T00010159,U000706,GOODS-L,19290
T00010160,U003632,FASHION-L,17230
T00010161,U004598,FASHION-H,21380
T00010162,U005966,FASHION-L,13660
T00010163,U002293,FASHION-L,2600
T00010164,U008164,FASHION-L,3170
T00010165,U005851,GOODS-L,20750
T00010166,U007891,GOODS-L,800
T00010167,U005920,FASHION-L,2420
T00010168,U006724,GOODS-L,600
T00010169,U005386,GOODS-L,1070
T00010170,U003471,GOODS-L,630
T00010171,U006377,FASHION-H,74470
T00010172,U007446,FASHION-H,69190
T00010173,U009448,FASHION-L,22640
T00010174,U009044,FASHION-L,3790
T00010175,U003794,GOODS-L,1050
T00010176,U009698,FASHION-H,13470
T00010177,U006829,GOODS-L,920
T00010178,U009552,FASHION-L,2590
T00010179,U006709,GOODS-L,840
T00010180,U005776,FASHION-L,2130
T00010181,U003398,GOODS-L,870
T00010182,U005613,GOODS-L,1030
T00010183,U003041,FASHION-L,1800
T00010184,U000179,FASHION-L,3330
T00010185,U000810,GOODS-H,99450
T00010186,U006203,FASHION-L,18960
T00010187,U000177,GOODS-H,253790
T00010188,U001412,FASHION-L,19420
T00010189,U001681,GOODS-L,20340
T00010190,U009260,GOODS-L,1090
T00010191,U001305,FASHION-H,22630
T00010192,U004454,FASHION-L,1840
T00010193,U009925,GOODS-L,1180
T00010194,U007571,FASHION-L,3370
T00010195,U010163,FASHION-H,22990
T00010196,U009469,FASHION-H,76110
T00010197,U004458,FASHION-L,3980
T00010198,U001349,FASHION-L,2790
T00010199,U001410,GOODS-L,20280
T00010200,U006752,FASHION-L,14130
T00010201,U005149,GOODS-L,980
T00010202,U003805,GOODS-L,19770
T00010203,U007215,FASHION-L,5050
T00010204,U003097,GOODS-L,19470
T00010205,U005475,FASHION-L,14210
T00010206,U005824,FASHION-L,3260
T00010207,U000894,GOODS-L,980
T00010208,U009041,FASHION-L,2790
T00010209,U010214,GOODS-L,1080
T00010210,U000888,FASHION-H,18390
T00010211,U000570,GOODS-L,19720
T00010212,U003334,FASHION-L,2030
T00010213,U003571,FASHION-L,3160
T00010214,U005308,FASHION-L,3230
T00010215,U002570,FASHION-L,2890
T00010216,U009974,GOODS-L,20590
T00010217,U006641,FASHION-L,2860
T00010218,U003531,GOODS-L,19510
T00010219,U009545,GOODS-L,1000
T00010220,U007193,GOODS-L,19830
T00010221,U001263,FASHION-L,1160
T00010222,U001071,FASHION-H,72570
T00010223,U007829,FASHION-L,29690
T00010224,U000987,GOODS-L,19820
T00010225,U009897,GOODS-L,1090
T00010226,U005765,GOODS-L,19710
T00010227,U002806,FASHION-H,24870
T00010228,U009803,GOODS-L,960
T00010229,U002486,GOODS-L,1250
T00010230,U009319,FASHION-L,1700
T00010231,U008539,FASHION-L,2500
T00010232,U003963,GOODS-L,1010
T00010233,U007999,GOODS-L,970
T00010234,U004838,GOODS-L,1290
T00010235,U008625,FASHION-L,2250
T00010236,U005056,FASHION-H,13970
T00010237,U000293,FASHION-L,18960
T00010238,U001729,FASHION-H,67630
T00010239,U006197,GOODS-L,890
T00010240,U001067,GOODS-L,1080
T00010241,U005110,FASHION-H,17250
T00010242,U001453,GOODS-H,62020
T00010243,U005675,FASHION-L,12740
T00010244,U007891,FASHION-L,1740
T00010245,U001881,FASHION-L,2080
T00010246,U006618,FASHION-L,2710
T00010247,U007741,FASHION-L,2620
T00010248,U006331,FASHION-L,2850
T00010249,U006091,FASHION-L,13980
T00010250,U000735,FASHION-L,1950
T00010251,U002547,FASHION-L,2740
T00010252,U007475,FASHION-L,1380
T00010253,U008074,GOODS-L,19840
T00010254,U002090,FASHION-L,19170
T00010255,U000166,FASHION-H,16570
T00010256,U006635,FASHION-L,19130
T00010257,U007242,GOODS-L,20460
T00010258,U008802,FASHION-L,8550
T00010259,U009777,GOODS-L,1060
T00010260,U007932,FASHION-L,2480
T00010261,U007483,GOODS-L,560
T00010262,U002612,FASHION-L,2540
T00010263,U004279,FASHION-H,34640
T00010264,U002007,FASHION-L,17730
T00010265,U009761,GOODS-L,1230
T00010266,U004268,FASHION-L,3540
T00010267,U006555,FASHION-L,20270
T00010268,U004433,GOODS-L,1280
T00010269,U008449,FASHION-L,18850
T00010270,U010061,GOODS-L,990
T00010271,U004798,GOODS-L,20520
T00010272,U006189,FASHION-L,25420
T00010273,U000508,FASHION-L,3150
T00010274,U000549,FASHION-L,24430
T00010275,U009692,GOODS-L,930
T00010276,U004774,GOODS-L,960
T00010277,U002711,FASHION-L,16510
T00010278,U006058,FASHION-H,20060
T00010279,U007302,GOODS-L,1010
T00010280,U008177,GOODS-L,830
T00010281,U002480,GOODS-L,980
T00010282,U004838,GOODS-L,840
T00010283,U007587,FASHION-L,2140
T00010284,U008989,FASHION-L,24890
T00010285,U008745,GOODS-L,890
T00010286,U003729,GOODS-L,20580
T00010287,U007511,FASHION-L,2320
T00010288,U004074,GOODS-L,820
T00010289,U007732,FASHION-L,19150
T00010290,U005724,FASHION-L,4720
T00010291,U007869,FASHION-H,19280
T00010292,U009590,FASHION-L,1950
T00010293,U007495,GOODS-L,19550
T00010294,U007354,FASHION-L,3420
T00010295,U000885,GOODS-L,1390
T00010296,U005870,GOODS-L,21300
T00010297,U004041,GOODS-L,1030
T00010298,U010002,GOODS-L,19560
T00010299,U003212,FASHION-L,17860
T00010300,U000667,FASHION-L,29230
T00010301,U003708,FASHION-L,2870
T00010302,U004798,GOODS-L,1250
T00010303,U001309,GOODS-L,20160
T00010304,U007549,GOODS-H,107120
T00010305,U006206,FASHION-L,2700
T00010306,U009783,FASHION-L,23630
T00010307,U005218,FASHION-L,15750
T00010308,U003859,FASHION-L,2120
T00010309,U007032,FASHION-L,18610
T00010310,U001480,GOODS-L,20640
T00010311,U002367,FASHION-L,2930
T00010312,U005013,FASHION-L,3020
T00010313,U005507,FASHION-L,20860
T00010314,U006797,FASHION-L,1520
T00010315,U002312,FASHION-L,9110
T00010316,U004299,FASHION-L,9440
T00010317,U000095,FASHION-L,1450
T00010318,U002437,FASHION-L,20220
T00010319,U002627,FASHION-L,14060
T00010320,U001875,FASHION-L,2630
T00010321,U000689,GOODS-L,1050
T00010322,U006890,FASHION-L,23970
T00010323,U006300,GOODS-L,20390
T00010324,U002958,FASHION-L,20920
T00010325,U000488,FASHION-L,3630
T00010326,U003227,FASHION-L,18550
T00010327,U003327,GOODS-L,950
T00010328,U007573,GOODS-L,930
T00010329,U001005,GOODS-L,1260
T00010330,U000905,FASHION-H,23160
T00010331,U005839,FASHION-L,2930
T00010332,U005074,FASHION-L,22090
T00010333,U006912,GOODS-L,19570
T00010334,U005461,FASHION-H,55690
T00010335,U003602,FASHION-L,3510
T00010336,U000792,FASHION-L,34140
T00010337,U003817,GOODS-L,20170
T00010338,U008872,FASHION-L,19760
T00010339,U004514,FASHION-H,23070
T00010340,U001943,FASHION-L,4010
T00010341,U005262,FASHION-L,11570
T00010342,U000905,FASHION-L,4200
T00010343,U001393,GOODS-L,840
T00010344,U006265,GOODS-L,20270
T00010345,U008963,FASHION-L,2340
T00010346,U008600,FASHION-H,74900
T00010347,U002816,FASHION-L,19730
T00010348,U004614,GOODS-L,720
T00010349,U005203,FASHION-L,2660
T00010350,U009608,FASHION-L,14620
T00010351,U001785,FASHION-H,29290
T00010352,U001430,GOODS-H,275390
T00010353,U004405,FASHION-L,3000
T00010354,U003239,FASHION-L,2750
T00010355,U005794,FASHION-L,2640
T00010356,U002340,FASHION-L,2930
T00010357,U006549,GOODS-L,20660
T00010358,U005425,GOODS-L,20320
T00010359,U005178,FASHION-H,24120
T00010360,U004309,GOODS-L,640
T00010361,U007564,GOODS-L,20170
T00010362,U007704,GOODS-L,19870
T00010363,U008840,GOODS-H,394990
T00010364,U007707,FASHION-L,4730
T00010365,U005424,FASHION-L,3980
T00010366,U001606,FASHION-L,26300
T00010367,U006392,GOODS-L,1020
T00010368,U003016,FASHION-L,17450
T00010369,U001604,FASHION-H,20370
T00010370,U003181,GOODS-L,1120
T00010371,U010240,FASHION-L,11340
T00010372,U000696,FASHION-H,84100
T00010373,U005199,FASHION-L,2310
T00010374,U005213,FASHION-L,4160
T00010375,U008476,GOODS-L,19930
T00010376,U004156,GOODS-L,780
T00010377,U007826,FASHION-L,2120
T00010378,U001759,FASHION-L,9750
T00010379,U005936,FASHION-H,21930
T00010380,U005658,FASHION-L,2350
T00010381,U003487,FASHION-H,30130
T00010382,U004806,FASHION-L,17570
T00010383,U007263,FASHION-L,17830
T00010384,U003217,FASHION-L,23270
T00010385,U008895,FASHION-L,13970
T00010386,U008531,FASHION-L,4240
T00010387,U008984,FASHION-L,2610
T00010388,U008349,GOODS-H,418560
T00010389,U008480,GOODS-L,1190
T00010390,U006742,FASHION-L,15700
T00010391,U002207,FASHION-L,2800
T00010392,U005801,FASHION-L,23040
T00010393,U004278,GOODS-L,560
T00010394,U007770,GOODS-L,20480
T00010395,U006309,GOODS-L,20310
T00010396,U006003,FASHION-L,3310
T00010397,U003132,GOODS-H,103610
T00010398,U006941,GOODS-L,1120
T00010399,U007909,FASHION-L,21380
T00010400,U008922,FASHION-L,18540
T00010401,U002580,FASHION-L,3730
T00010402,U005173,FASHION-L,11840
T00010403,U000108,FASHION-L,24010
T00010404,U006997,FASHION-H,84780
T00010405,U009301,FASHION-L,2040
T00010406,U001111,FASHION-L,14550
T00010407,U008981,FASHION-L,24030
T00010408,U003448,GOODS-L,19370
T00010409,U003878,FASHION-H,21420
T00010410,U006169,FASHION-L,21510
T00010411,U007569,FASHION-L,23260
T00010412,U000096,FASHION-H,18230
T00010413,U008419,FASHION-L,23510
T00010414,U008241,GOODS-L,21700
T00010415,U003835,FASHION-L,23530
T00010416,U009773,FASHION-L,18900
T00010417,U001077,FASHION-L,17590
T00010418,U006127,GOODS-L,20350
T00010419,U000809,GOODS-H,390060
T00010420,U009115,GOODS-L,19500
T00010421,U006007,GOODS-L,19850
T00010422,U004583,FASHION-L,2770
